campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,new_roas,CTR,Conversion Rate
406101,Referral Program,01/01/2024,Inactive,App,"1,411.00",166.00,17.00,"1,980.18","4,767.67",2.68,2.41,11.76%,10.24%
501370,App Push Notification,28/10/2023,Inactive,Email,"9,475.00",305.00,57.00,"3,473.25","3,775.96",2.68,1.09,3.22%,18.69%
952995,New User Discount,10/09/2023,Inactive,Social Media,"8,307.00",876.00,80.00,"2,485.34","7,925.12",2.68,3.19,10.55%,9.13%
34023,App Push Notification,22/08/2023,Inactive,App,"9,525.00",838.00,36.00,"2,764.83","6,599.28",2.68,2.39,8.80%,4.30%
847370,New User Discount,18/08/2023,Premium,Email,"2,381.00",900.00,44.00,"4,340.10","2,027.37",2.68,0.47,37.80%,4.89%
816594,Flash Sale,20/07/2023,New Users,Social Media,"8,815.00",154.00,82.00,"1,347.97","4,415.38",2.68,3.28,1.75%,53.25%
594333,Festival Offer,17/07/2023,All,App,"1,180.00",316.00,82.00,"2,440.55","6,268.52",2.68,2.57,26.78%,25.95%
393135,New User Discount,13/07/2023,New Users,SMS,"5,279.00",669.00,31.00,"2,196.04","9,389.84",2.68,4.28,12.67%,4.63%
445777,Membership Drive,08/07/2023,Inactive,Email,"1,903.00",298.00,32.00,"2,610.63","7,130.27",2.68,2.73,15.66%,10.74%
931273,New User Discount,14/05/2023,New Users,SMS,"1,472.00",771.00,13.00,"4,904.82","7,893.06",2.68,1.61,52.38%,1.69%
666677,Membership Drive,18/04/2023,Premium,Social Media,"5,785.00",217.00,24.00,"3,021.90","6,470.08",2.68,2.14,3.75%,11.06%
601966,Referral Program,15/04/2023,All,SMS,"1,050.00",997.00,38.00,"1,550.31","3,171.49",2.68,2.05,94.95%,3.81%
212680,Referral Program,14/04/2023,All,App,"2,520.00",197.00,83.00,"2,689.71","3,524.07",2.68,1.31,7.82%,42.13%
736163,Flash Sale,12/04/2023,Premium,Social Media,"3,942.00",604.00,72.00,"2,875.70","2,616.97",2.68,0.91,15.32%,11.92%
510301,Festival Offer,30/10/2024,All,App,"5,744.00",207.00,47.00,"1,966.98","3,566.39",2.67,1.81,3.60%,22.71%
308911,Flash Sale,15/10/2024,New Users,Social Media,"4,919.00",661.00,63.00,"4,818.43","5,003.95",2.67,1.04,13.44%,9.53%
270788,Email Campaign,04/08/2024,Inactive,Social Media,"1,621.00",925.00,26.00,"4,151.92","3,437.08",2.67,0.83,57.06%,2.81%
121944,Weekend Special,16/07/2024,All,App,"5,323.00",494.00,61.00,"2,856.75","8,592.70",2.67,3.01,9.28%,12.35%
125844,Referral Program,24/06/2024,Inactive,App,"4,513.00",176.00,31.00,"2,615.18","5,040.28",2.67,1.93,3.90%,17.61%
210315,Membership Drive,26/04/2024,Premium,App,"9,104.00",356.00,72.00,"1,704.88","3,964.45",2.67,2.33,3.91%,20.22%
179518,Email Campaign,26/03/2024,Inactive,SMS,"8,918.00",116.00,28.00,"4,857.56","3,563.92",2.67,0.73,1.30%,24.14%
417513,Weekend Special,12/03/2024,Premium,App,"8,111.00",718.00,22.00,"3,046.05","4,911.12",2.67,1.61,8.85%,3.06%
708738,Referral Program,03/03/2024,Premium,Email,"1,232.00",376.00,59.00,"1,791.35","2,274.25",2.67,1.27,30.52%,15.69%
559470,New User Discount,11/02/2024,New Users,App,"5,285.00",103.00,67.00,"4,453.24","8,408.24",2.67,1.89,1.95%,65.05%
497310,Category Promotion,11/12/2023,New Users,App,"9,984.00",505.00,65.00,"4,111.07","6,985.68",2.67,1.70,5.06%,12.87%
923020,New User Discount,21/11/2023,All,App,"2,418.00",177.00,83.00,"2,516.80","6,068.27",2.67,2.41,7.32%,46.89%
21013,App Push Notification,09/11/2023,Premium,SMS,"4,558.00",354.00,32.00,"2,838.41","8,937.99",2.67,3.15,7.77%,9.04%
242632,Membership Drive,11/10/2023,New Users,Email,"1,539.00",598.00,54.00,"1,102.97","4,259.04",2.67,3.86,38.86%,9.03%
433432,Festival Offer,20/09/2023,New Users,Social Media,"7,529.00",385.00,66.00,"3,000.69","3,955.31",2.67,1.32,5.11%,17.14%
425494,Category Promotion,30/08/2023,New Users,Social Media,"8,648.00",790.00,72.00,"4,581.84","5,509.36",2.67,1.20,9.14%,9.11%
411612,Membership Drive,05/07/2023,Inactive,Social Media,"5,109.00",131.00,37.00,"1,211.35","2,649.40",2.67,2.19,2.56%,28.24%
645782,Weekend Special,01/04/2023,Inactive,App,"3,514.00",796.00,25.00,"4,117.71","7,046.68",2.67,1.71,22.65%,3.14%
280359,New User Discount,12/09/2024,All,Social Media,"4,909.00",557.00,44.00,"4,694.99","5,262.26",2.66,1.12,11.35%,7.90%
910314,Email Campaign,11/09/2024,All,Social Media,"2,475.00",817.00,37.00,"3,298.03","3,580.59",2.66,1.09,33.01%,4.53%
376246,Referral Program,05/09/2024,Premium,App,"1,394.00",445.00,65.00,"1,608.06","4,481.89",2.66,2.79,31.92%,14.61%
41538,Festival Offer,01/09/2024,All,Social Media,"8,700.00",975.00,48.00,"2,673.20","4,536.76",2.66,1.70,11.21%,4.92%
968824,Email Campaign,10/08/2024,Premium,Email,"4,086.00",749.00,42.00,"2,136.35","7,400.54",2.66,3.46,18.33%,5.61%
23552,Membership Drive,22/07/2024,All,SMS,"8,825.00",282.00,16.00,"1,657.29","3,088.76",2.66,1.86,3.20%,5.67%
337094,Membership Drive,23/06/2024,New Users,SMS,"8,815.00",872.00,10.00,"2,548.59","9,641.10",2.66,3.78,9.89%,1.15%
233151,App Push Notification,19/06/2024,Inactive,App,"6,735.00",722.00,99.00,"3,116.17","7,836.34",2.66,2.51,10.72%,13.71%
721244,Weekend Special,22/05/2024,Premium,SMS,"8,217.00",523.00,24.00,"2,910.79","8,144.76",2.66,2.80,6.36%,4.59%
664489,Flash Sale,13/05/2024,New Users,App,"7,384.00",840.00,38.00,"1,694.97","2,945.88",2.66,1.74,11.38%,4.52%
836685,New User Discount,07/05/2024,Inactive,Email,"4,705.00",541.00,58.00,"1,367.34","3,902.00",2.66,2.85,11.50%,10.72%
42773,Referral Program,06/05/2024,All,Social Media,"5,068.00",235.00,41.00,"3,758.25","8,305.39",2.66,2.21,4.64%,17.45%
171571,Weekend Special,27/03/2024,Premium,SMS,"3,972.00",699.00,62.00,"3,848.47","4,772.15",2.66,1.24,17.60%,8.87%
340905,Referral Program,10/02/2024,Premium,Social Media,"2,956.00",949.00,41.00,"4,878.01","9,060.87",2.66,1.86,32.10%,4.32%
274731,Referral Program,22/01/2024,Inactive,SMS,"6,414.00",565.00,83.00,"4,303.44","6,179.95",2.66,1.44,8.81%,14.69%
501999,Referral Program,09/12/2023,Inactive,App,"8,771.00",125.00,82.00,"4,005.10","9,770.06",2.66,2.44,1.43%,65.60%
733230,Category Promotion,29/11/2023,New Users,Email,"7,789.00",205.00,39.00,"1,154.77","8,459.82",2.66,7.33,2.63%,19.02%
236335,Weekend Special,11/11/2023,New Users,App,"8,124.00",832.00,50.00,"3,831.66","8,634.87",2.66,2.25,10.24%,6.01%
795679,Weekend Special,19/10/2023,Premium,SMS,"1,083.00",366.00,82.00,"4,864.59","2,902.65",2.66,0.60,33.80%,22.40%
629442,App Push Notification,19/09/2023,New Users,App,"6,265.00",683.00,51.00,"1,798.33","5,411.68",2.66,3.01,10.90%,7.47%
910968,New User Discount,23/08/2023,Premium,SMS,"6,960.00",612.00,14.00,"3,670.76","8,807.53",2.66,2.40,8.79%,2.29%
873522,Referral Program,22/08/2023,Inactive,App,"7,418.00",504.00,29.00,"4,140.24","7,467.03",2.66,1.80,6.79%,5.75%
163963,New User Discount,13/08/2023,New Users,App,"3,396.00",281.00,42.00,"4,140.55","5,358.68",2.66,1.29,8.27%,14.95%
133960,Flash Sale,12/07/2023,New Users,SMS,"6,937.00",730.00,74.00,"3,662.89","8,203.02",2.66,2.24,10.52%,10.14%
678790,Category Promotion,11/09/2024,Inactive,SMS,"4,840.00",528.00,77.00,"1,833.61","8,867.29",2.65,4.84,10.91%,14.58%
540439,Membership Drive,24/08/2024,All,App,"5,242.00",223.00,99.00,"1,680.27","3,440.57",2.65,2.05,4.25%,44.39%
182648,Email Campaign,10/07/2024,Premium,Social Media,"8,244.00",433.00,63.00,"2,518.04","7,213.87",2.65,2.86,5.25%,14.55%
628968,Festival Offer,27/06/2024,Inactive,SMS,"5,139.00",514.00,42.00,"2,816.39","3,514.78",2.65,1.25,10.00%,8.17%
888709,Membership Drive,11/05/2024,Premium,App,"5,619.00",496.00,34.00,"2,621.46","2,126.96",2.65,0.81,8.83%,6.85%
472731,Email Campaign,20/04/2024,Premium,App,"1,297.00",538.00,70.00,"4,118.80","6,117.89",2.65,1.49,41.48%,13.01%
963788,New User Discount,19/04/2024,New Users,SMS,"2,157.00",193.00,53.00,"3,195.16","2,635.49",2.65,0.82,8.95%,27.46%
431898,Referral Program,30/03/2024,All,Email,"1,185.00",800.00,59.00,"1,789.62","3,237.07",2.65,1.81,67.51%,7.38%
220016,New User Discount,20/03/2024,Premium,SMS,"6,215.00",617.00,83.00,"3,293.65","7,007.84",2.65,2.13,9.93%,13.45%
304235,Weekend Special,20/03/2024,Inactive,Email,"4,087.00",464.00,87.00,"3,608.03","3,746.11",2.65,1.04,11.35%,18.75%
629710,Flash Sale,23/02/2024,New Users,SMS,"2,730.00",585.00,99.00,"4,072.13","9,460.65",2.65,2.32,21.43%,16.92%
840300,Festival Offer,05/01/2024,All,App,"5,447.00",243.00,76.00,"2,623.48","3,409.45",2.65,1.30,4.46%,31.28%
565467,Flash Sale,28/12/2023,Inactive,App,"2,703.00",519.00,76.00,"1,225.70","7,143.82",2.65,5.83,19.20%,14.64%
88528,Weekend Special,28/11/2023,Premium,App,"7,007.00",546.00,52.00,"1,851.23","3,595.22",2.65,1.94,7.79%,9.52%
388493,Weekend Special,27/10/2023,Premium,Social Media,"7,578.00",631.00,10.00,"1,221.44","7,522.03",2.65,6.16,8.33%,1.58%
142635,Referral Program,12/09/2023,New Users,SMS,"8,052.00",210.00,24.00,"4,623.82","2,589.98",2.65,0.56,2.61%,11.43%
450475,Festival Offer,14/08/2023,New Users,Email,"9,492.00",131.00,91.00,"3,233.90","3,478.30",2.65,1.08,1.38%,69.47%
343929,Membership Drive,25/07/2023,Premium,Social Media,"4,803.00",974.00,51.00,"2,978.64","4,729.65",2.65,1.59,20.28%,5.24%
220584,Referral Program,16/07/2023,All,Social Media,"7,197.00",774.00,45.00,"3,953.95","7,591.19",2.65,1.92,10.75%,5.81%
588882,Weekend Special,02/07/2023,All,SMS,"3,285.00",326.00,88.00,"2,931.88","8,566.57",2.65,2.92,9.92%,26.99%
799501,Referral Program,27/06/2023,Inactive,App,"8,182.00",779.00,16.00,"1,394.41","7,147.80",2.65,5.13,9.52%,2.05%
111429,Email Campaign,30/03/2023,All,SMS,"3,672.00",172.00,16.00,"4,188.20","6,808.85",2.65,1.63,4.68%,9.30%
368548,Weekend Special,21/09/2024,Premium,Social Media,"2,556.00",694.00,73.00,"1,560.45","8,116.53",2.64,5.20,27.15%,10.52%
604783,New User Discount,31/08/2024,All,SMS,"6,198.00",250.00,98.00,"3,305.56","4,885.00",2.64,1.48,4.03%,39.20%
856974,App Push Notification,13/07/2024,New Users,SMS,"3,773.00",748.00,66.00,"3,245.65","4,944.02",2.64,1.52,19.83%,8.82%
213026,Referral Program,26/05/2024,New Users,App,"2,354.00",494.00,54.00,"3,595.07","8,444.42",2.64,2.35,20.99%,10.93%
173726,Email Campaign,16/05/2024,New Users,SMS,"9,909.00",460.00,66.00,"2,206.92","5,477.36",2.64,2.48,4.64%,14.35%
964903,Membership Drive,14/05/2024,All,Social Media,"3,841.00",339.00,53.00,"4,063.44","6,371.91",2.64,1.57,8.83%,15.63%
933572,Membership Drive,27/03/2024,New Users,SMS,"5,668.00",833.00,89.00,"4,846.54","3,920.06",2.64,0.81,14.70%,10.68%
42413,Flash Sale,15/03/2024,Premium,App,"4,998.00",512.00,42.00,"4,436.58","3,213.25",2.64,0.72,10.24%,8.20%
427214,Referral Program,13/02/2024,Inactive,Social Media,"7,486.00",502.00,81.00,"1,718.92","6,432.26",2.64,3.74,6.71%,16.14%
49107,New User Discount,12/02/2024,New Users,SMS,"2,036.00",780.00,44.00,"1,727.02","5,449.99",2.64,3.16,38.31%,5.64%
352001,Membership Drive,05/01/2024,Premium,App,"2,692.00",753.00,27.00,"2,796.51","3,305.01",2.64,1.18,27.97%,3.59%
215282,Email Campaign,10/12/2023,Inactive,Social Media,"6,391.00",306.00,11.00,"3,154.30","4,421.50",2.64,1.40,4.79%,3.59%
554102,Referral Program,15/11/2023,All,SMS,"8,145.00",687.00,42.00,"3,987.42","5,341.12",2.64,1.34,8.43%,6.11%
884401,Referral Program,11/09/2023,New Users,Email,"1,952.00",962.00,99.00,"1,325.10","8,207.60",2.64,6.19,49.28%,10.29%
882779,Flash Sale,02/09/2023,New Users,SMS,"9,910.00",666.00,60.00,"2,890.97","7,406.48",2.64,2.56,6.72%,9.01%
880618,Festival Offer,29/08/2023,New Users,App,"5,419.00",367.00,72.00,"2,517.43","4,337.99",2.64,1.72,6.77%,19.62%
165721,Category Promotion,06/08/2023,Premium,Email,"5,440.00",548.00,33.00,"3,339.81","8,838.86",2.64,2.65,10.07%,6.02%
951802,Referral Program,06/08/2023,All,App,"6,427.00",908.00,88.00,"2,898.03","6,362.94",2.64,2.20,14.13%,9.69%
60762,App Push Notification,28/07/2023,Inactive,Social Media,"3,770.00",331.00,29.00,"2,698.36","2,225.90",2.64,0.82,8.78%,8.76%
914035,Membership Drive,04/05/2023,New Users,Social Media,"8,731.00",920.00,71.00,"3,251.26","9,169.15",2.64,2.82,10.54%,7.72%
888253,Weekend Special,02/05/2023,New Users,SMS,"3,608.00",484.00,21.00,"4,152.65","6,404.07",2.64,1.54,13.41%,4.34%
644736,Email Campaign,01/04/2023,All,Email,"9,101.00",381.00,12.00,"4,617.46","8,721.38",2.64,1.89,4.19%,3.15%
904811,New User Discount,10/09/2024,Premium,Social Media,"3,402.00",517.00,15.00,"4,301.06","5,115.25",2.63,1.19,15.20%,2.90%
729973,Referral Program,02/09/2024,Inactive,Email,"8,164.00",873.00,96.00,"1,969.59","8,899.66",2.63,4.52,10.69%,11.00%
964374,Membership Drive,31/08/2024,Premium,Email,"9,482.00",767.00,79.00,"4,083.54","6,471.88",2.63,1.58,8.09%,10.30%
969239,Festival Offer,10/07/2024,All,App,"7,977.00",149.00,37.00,"4,514.95","5,177.34",2.63,1.15,1.87%,24.83%
327527,Category Promotion,13/06/2024,All,App,"9,436.00",309.00,73.00,"2,501.44","9,452.52",2.63,3.78,3.27%,23.62%
657945,Festival Offer,26/05/2024,New Users,App,"5,502.00",747.00,71.00,"2,875.67","7,928.05",2.63,2.76,13.58%,9.50%
60066,Membership Drive,04/05/2024,New Users,SMS,"5,712.00",944.00,34.00,"2,190.42","3,599.22",2.63,1.64,16.53%,3.60%
712998,Flash Sale,29/01/2024,New Users,App,"5,649.00",579.00,25.00,"1,215.83","4,660.14",2.63,3.83,10.25%,4.32%
196428,Category Promotion,09/12/2023,Inactive,App,"3,268.00",450.00,18.00,"2,687.94","5,230.23",2.63,1.95,13.77%,4.00%
772722,Flash Sale,10/11/2023,Premium,Email,"5,250.00",146.00,62.00,"2,110.88","3,322.94",2.63,1.57,2.78%,42.47%
390492,Email Campaign,01/11/2023,All,Email,"7,535.00",603.00,24.00,"4,009.07","7,308.53",2.63,1.82,8.00%,3.98%
37245,Festival Offer,06/10/2023,New Users,SMS,"5,269.00",383.00,27.00,"4,700.02","6,249.82",2.63,1.33,7.27%,7.05%
7450,Referral Program,30/09/2023,Inactive,Social Media,"7,410.00",440.00,36.00,"2,976.65","2,069.15",2.63,0.70,5.94%,8.18%
279346,New User Discount,10/08/2023,New Users,SMS,"9,320.00",779.00,33.00,"1,776.11","6,003.37",2.63,3.38,8.36%,4.24%
659238,App Push Notification,29/07/2023,All,App,"1,979.00",474.00,55.00,"2,827.36","4,627.01",2.63,1.64,23.95%,11.60%
606358,Weekend Special,16/07/2023,New Users,Email,"6,477.00",578.00,85.00,"3,973.26","8,902.57",2.63,2.24,8.92%,14.71%
834359,Referral Program,08/07/2023,All,Social Media,"8,529.00",983.00,61.00,"2,587.44","9,390.80",2.63,3.63,11.53%,6.21%
836915,Membership Drive,04/07/2023,Premium,SMS,"9,420.00",701.00,65.00,"1,695.38","2,217.26",2.63,1.31,7.44%,9.27%
744000,New User Discount,01/07/2023,New Users,Email,"3,662.00",797.00,100.00,"2,843.71","4,166.30",2.63,1.47,21.76%,12.55%
766133,New User Discount,30/06/2023,Premium,Email,"4,847.00",937.00,55.00,"2,635.82","9,932.28",2.63,3.77,19.33%,5.87%
860847,Membership Drive,28/06/2023,New Users,SMS,"6,066.00",632.00,26.00,"3,782.85","9,562.16",2.63,2.53,10.42%,4.11%
552500,New User Discount,24/06/2023,New Users,App,"7,099.00",151.00,24.00,"3,009.82","3,368.11",2.63,1.12,2.13%,15.89%
238006,Festival Offer,21/06/2023,Premium,Social Media,"1,806.00",251.00,18.00,"2,385.87","8,248.10",2.63,3.46,13.90%,7.17%
448094,Category Promotion,21/05/2023,All,Email,"4,837.00",492.00,78.00,"2,551.81","3,954.98",2.63,1.55,10.17%,15.85%
65159,Festival Offer,29/03/2023,Premium,App,"3,011.00",896.00,71.00,"3,345.60","4,694.52",2.63,1.40,29.76%,7.92%
721480,Flash Sale,17/10/2024,Premium,App,"4,621.00",846.00,89.00,"2,010.23","4,857.76",2.62,2.42,18.31%,10.52%
62233,Weekend Special,17/09/2024,Premium,App,"3,415.00",872.00,19.00,"4,807.34","5,882.00",2.62,1.22,25.53%,2.18%
799372,Category Promotion,28/08/2024,Inactive,Social Media,"5,214.00",305.00,65.00,"3,484.05","4,879.82",2.62,1.40,5.85%,21.31%
453389,App Push Notification,10/08/2024,Inactive,Social Media,"6,273.00",892.00,64.00,"3,483.92","2,110.23",2.62,0.61,14.22%,7.17%
238827,Email Campaign,03/08/2024,New Users,SMS,"3,578.00",957.00,26.00,"4,530.04","6,562.59",2.62,1.45,26.75%,2.72%
305542,Weekend Special,11/06/2024,Inactive,SMS,"1,790.00",506.00,78.00,"2,694.62","5,617.12",2.62,2.08,28.27%,15.42%
518904,Email Campaign,18/05/2024,New Users,Social Media,"2,314.00",489.00,29.00,"2,673.92","9,730.27",2.62,3.64,21.13%,5.93%
488693,Membership Drive,10/05/2024,New Users,SMS,"5,446.00",382.00,84.00,"3,587.56","7,863.76",2.62,2.19,7.01%,21.99%
262063,Membership Drive,29/03/2024,Inactive,SMS,"7,850.00",664.00,65.00,"1,152.04","2,894.01",2.62,2.51,8.46%,9.79%
39894,Flash Sale,20/03/2024,Premium,Email,"5,559.00",987.00,80.00,"3,334.39","3,608.22",2.62,1.08,17.75%,8.11%
12188,Membership Drive,13/03/2024,All,Email,"3,946.00",823.00,97.00,"1,367.61","2,995.36",2.62,2.19,20.86%,11.79%
962466,Weekend Special,27/02/2024,Premium,Social Media,"8,112.00",917.00,81.00,"1,920.23","8,996.60",2.62,4.69,11.30%,8.83%
34599,Flash Sale,08/02/2024,All,Email,"2,801.00",171.00,54.00,"1,360.63","5,629.26",2.62,4.14,6.10%,31.58%
463287,Weekend Special,30/01/2024,New Users,Email,"9,682.00",851.00,68.00,"2,819.20","3,798.08",2.62,1.35,8.79%,7.99%
113949,Weekend Special,29/12/2023,New Users,Social Media,"7,249.00",771.00,77.00,"3,512.29","4,165.50",2.62,1.19,10.64%,9.99%
146885,Festival Offer,24/12/2023,Inactive,Social Media,"6,207.00",211.00,70.00,"1,265.65","2,971.38",2.62,2.35,3.40%,33.18%
701528,New User Discount,03/11/2023,Inactive,SMS,"4,944.00",990.00,63.00,"4,058.25","7,766.38",2.62,1.91,20.02%,6.36%
76274,App Push Notification,16/09/2023,Premium,Social Media,"2,107.00",422.00,67.00,"1,757.53","9,869.78",2.62,5.62,20.03%,15.88%
825949,Category Promotion,23/07/2023,Inactive,Social Media,"4,477.00",587.00,39.00,"3,594.79","8,245.22",2.62,2.29,13.11%,6.64%
891422,Festival Offer,12/07/2023,New Users,Social Media,"9,961.00",475.00,81.00,"2,162.22","7,878.03",2.62,3.64,4.77%,17.05%
860253,Email Campaign,17/06/2023,All,Email,"1,782.00",114.00,21.00,"3,976.87","2,539.78",2.62,0.64,6.40%,18.42%
311414,Flash Sale,16/06/2023,Inactive,Social Media,"2,573.00",320.00,34.00,"1,109.28","7,966.87",2.62,7.18,12.44%,10.63%
689654,Referral Program,12/06/2023,New Users,Email,"8,762.00",229.00,48.00,"4,223.37","9,273.05",2.62,2.20,2.61%,20.96%
741446,Membership Drive,25/05/2023,Premium,Social Media,"1,320.00",848.00,73.00,"3,574.15","8,044.11",2.62,2.25,64.24%,8.61%
383252,Category Promotion,10/05/2023,Inactive,Social Media,"2,173.00",304.00,100.00,"4,321.09","9,490.74",2.62,2.20,13.99%,32.89%
667892,New User Discount,25/04/2023,Premium,SMS,"8,041.00",524.00,87.00,"2,507.59","2,960.87",2.62,1.18,6.52%,16.60%
273217,Referral Program,23/04/2023,Premium,App,"8,875.00",910.00,31.00,"4,575.04","7,774.59",2.62,1.70,10.25%,3.41%
453312,Email Campaign,28/10/2024,New Users,App,"1,618.00",301.00,32.00,"3,165.37","7,731.79",2.61,2.44,18.60%,10.63%
153487,Festival Offer,11/10/2024,All,Social Media,"2,923.00",886.00,19.00,"4,736.19","7,987.64",2.61,1.69,30.31%,2.14%
32579,Membership Drive,04/10/2024,Premium,Email,"3,616.00",848.00,27.00,"1,841.76","3,599.71",2.61,1.95,23.45%,3.18%
289833,Weekend Special,28/09/2024,Premium,Email,"9,251.00",645.00,29.00,"4,163.77","2,735.37",2.61,0.66,6.97%,4.50%
430687,Flash Sale,13/09/2024,Premium,Email,"2,954.00",495.00,33.00,"2,847.36","5,177.10",2.61,1.82,16.76%,6.67%
941443,Festival Offer,16/08/2024,Premium,App,"4,664.00",962.00,90.00,"4,788.16","7,782.72",2.61,1.63,20.63%,9.36%
826247,Flash Sale,13/07/2024,Inactive,SMS,"7,954.00",854.00,79.00,"4,169.44","9,343.86",2.61,2.24,10.74%,9.25%
675663,New User Discount,26/06/2024,Premium,Social Media,"2,017.00",666.00,58.00,"4,614.46","2,352.58",2.61,0.51,33.02%,8.71%
417952,Referral Program,22/05/2024,Premium,Social Media,"9,493.00",342.00,25.00,"3,781.73","9,391.76",2.61,2.48,3.60%,7.31%
826051,Membership Drive,11/04/2024,Inactive,Social Media,"7,544.00",457.00,49.00,"4,403.04","5,397.69",2.61,1.23,6.06%,10.72%
612895,Festival Offer,06/04/2024,All,Email,"3,650.00",413.00,74.00,"1,958.79","6,726.12",2.61,3.43,11.32%,17.92%
464900,Category Promotion,05/04/2024,All,Email,"4,353.00",369.00,99.00,"1,819.47","4,778.97",2.61,2.63,8.48%,26.83%
715807,Festival Offer,04/02/2024,Inactive,App,"2,171.00",465.00,19.00,"2,084.11","9,400.47",2.61,4.51,21.42%,4.09%
71078,Referral Program,19/01/2024,Inactive,Social Media,"7,034.00",297.00,38.00,"1,826.24","3,322.40",2.61,1.82,4.22%,12.79%
172626,Festival Offer,21/12/2023,Premium,Email,"2,884.00",201.00,42.00,"1,895.05","9,185.97",2.61,4.85,6.97%,20.90%
180610,Membership Drive,15/09/2023,New Users,Social Media,"2,423.00",168.00,55.00,"1,524.30","9,705.87",2.61,6.37,6.93%,32.74%
237870,Email Campaign,03/09/2023,Premium,Email,"3,423.00",507.00,29.00,"2,395.56","3,193.57",2.61,1.33,14.81%,5.72%
660077,Referral Program,29/08/2023,Premium,Email,"4,435.00",211.00,67.00,"2,858.43","5,458.02",2.61,1.91,4.76%,31.75%
416404,Membership Drive,19/08/2023,New Users,Social Media,"6,449.00",141.00,41.00,"4,317.71","7,867.67",2.61,1.82,2.19%,29.08%
110811,Festival Offer,28/05/2023,Premium,Social Media,"2,071.00",668.00,27.00,"2,354.90","2,587.06",2.61,1.10,32.25%,4.04%
890911,Membership Drive,21/04/2023,Inactive,Social Media,"4,785.00",225.00,68.00,"4,414.50","8,979.22",2.61,2.03,4.70%,30.22%
919079,App Push Notification,30/03/2023,New Users,App,"4,489.00",648.00,96.00,"3,199.57","8,519.89",2.61,2.66,14.44%,14.81%
410483,Flash Sale,04/10/2024,New Users,SMS,"4,886.00",469.00,46.00,"2,746.41","5,753.43",2.60,2.09,9.60%,9.81%
698854,Membership Drive,02/09/2024,All,Social Media,"4,393.00",950.00,62.00,"3,692.83","8,680.99",2.60,2.35,21.63%,6.53%
664086,Weekend Special,31/05/2024,New Users,Email,"1,839.00",275.00,78.00,"3,678.48","7,503.51",2.60,2.04,14.95%,28.36%
8105,Category Promotion,16/05/2024,Premium,App,"1,680.00",950.00,83.00,"3,277.20","9,286.64",2.60,2.83,56.55%,8.74%
724487,Membership Drive,16/04/2024,All,SMS,"6,663.00",869.00,96.00,"2,773.97","2,575.08",2.60,0.93,13.04%,11.05%
